   1                0.0000E+00 0.0000E+00 0.0000E+00 1.1100E+00 1.0000E+00 1.0000E+00
   1                7.2606E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   60140  5     5.7000E+03 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 4.9470E-02 0.0000E+00 2.8700E-10 3.1900E-05
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   60150  1     2.4490E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 6.3522E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                5.2830E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   70130  2     9.9650E+00 0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.5108E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                6.7511E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   70140  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.9634E+01 1.0000E+00 1.0000E+00
   1                6.7511E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   70150  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 3.6600E-01 1.0000E+00 1.0000E+00
   1                6.7511E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   70160  1     7.1300E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 7.2501E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                6.1975E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   80160  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.9762E+01 1.0000E+00 1.0000E+00
   1                5.8158E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   80170  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 3.8000E-02 1.0000E+00 1.0000E+00
   1                5.8158E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   80180  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 2.0000E-01 1.0000E+00 1.0000E+00
   1                5.8158E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   80190  1     2.6880E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.7250E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                3.4485E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   90190  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.0000E-02 1.0000E+00 1.0000E+00
   1                8.0358E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1   90200  1     1.1070E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 4.1152E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                3.9703E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  100200  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.0480E+01 1.0000E+00 1.0000E+00
   1                5.1485E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  100210  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 2.7000E-01 1.0000E+00 1.0000E+00
   1                5.1485E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  100220  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.2500E+00 1.0000E+00 1.0000E+00
   1                5.1485E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  100230  1     3.7240E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.0669E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                7.9750E-02 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  110220  5     2.6027E+00 0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.3927E+00 0.0000E+00 1.2800E-09 5.7800E-06
   1                9.1840E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  110230  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.0000E-02 1.0000E+00 1.0000E+00
   1                9.1840E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  110240  3     1.4959E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 4.6771E+00 0.0000E+00 6.1700E-09 4.3000E-05
   1                8.8157E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  110241  1     2.0200E-02 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 9.9950E-01
   1                0.0000E+00 0.0000E+00 4.7335E-01 0.0000E+00 1.0000E+00 1.0000E+00
   1                9.9661E-01 5.0000E-04 0.0000E+00 0.0000E+00 0.0000E+00
   1  110250  1     5.9100E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.9409E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                2.2461E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  120240  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 7.8990E+01 1.0000E+00 1.0000E+00
   1                4.4169E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  120250  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.0000E-03 1.0000E+00 1.0000E+00
   1                4.4169E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  120260  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.1010E+01 1.0000E+00 1.0000E+00
   1                4.4169E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  120270  2     9.4580E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.5927E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                5.5958E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  120280  3     2.0915E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.5313E+00 0.0000E+00 1.3900E-09 8.4100E-06
   1                8.9460E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  130260  5     7.1700E+05 0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 3.1191E+00 0.0000E+00 8.3400E-11 5.2900E-06
   1                8.5758E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  130270  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.0000E-02 1.0000E+00 1.0000E+00
   1                4.1520E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  130280  2     2.2414E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 3.0259E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                5.8787E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  130290  2     6.5600E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.3561E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                5.8545E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  130300  1     3.6000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 5.7760E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                6.0260E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  140280  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.2230E+01 1.0000E+00 1.0000E+00
   1                5.0000E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  140290  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 4.6830E+00 1.0000E+00 1.0000E+00
   1                5.0000E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  140300  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 3.0870E+00 1.0000E+00 1.0000E+00
   1                5.0000E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  140310  3     2.6217E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 5.9612E-01 0.0000E+00 2.1100E-08 1.1600E-04
   1                1.4868E-03 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  140320  5     1.5300E+02 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 6.8560E-02 0.0000E+00 1.5200E-11 3.3000E-05
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  150310  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.0000E-02 1.0000E+00 1.0000E+00
   1                4.1593E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  150320  4     1.4262E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 6.9490E-01 0.0000E+00 4.9000E-10 7.7100E-06
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  150330  4     2.5340E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 7.6400E-02 0.0000E+00 1.1100E-09 7.7100E-05
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  150340  1     1.2430E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.6394E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                1.2638E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160320  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.5020E+01 1.0000E+00 1.0000E+00
   1                3.4213E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160330  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 7.5000E-01 1.0000E+00 1.0000E+00
   1                3.4213E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160340  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 4.2100E+00 1.0000E+00 1.0000E+00
   1                3.4213E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160350  4     8.7510E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 4.8630E-02 0.0000E+00 8.7700E-10 2.4000E-05
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160360  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 2.0000E-02 1.0000E+00 1.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  160370  2     5.0500E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 3.7315E+00 0.0000E+00 1.0000E+00 1.0000E+00
   1                7.8549E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  170350  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 7.5770E+01 1.0000E+00 1.0000E+00
   1                8.1982E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  170360  5     3.0100E+05 0.0000E+00 1.9000E-02 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.9761E-01 0.0000E+00 2.2800E-10 1.9900E-05
   1                4.9082E-04 9.8100E-01 0.0000E+00 0.0000E+00 0.0000E+00
   1  170370  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 2.4230E+01 1.0000E+00 1.0000E+00
   1                4.9082E-04 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  170380  2     3.7240E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.9935E+00 0.0000E+00 3.7000E-08 1.5400E-04
   1                4.8204E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  170381  1     7.1500E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 1.0000E+00
   1                0.0000E+00 0.0000E+00 6.7142E-01 0.0000E+00 1.0000E+00 1.0000E+00
   1                9.9940E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180360  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 3.3650E-01 1.0000E+00 1.0000E+00
   1                3.1658E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180370  4     3.5040E+01 0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.1649E-03 0.0000E+00 1.0000E+00 1.0000E+00
   1                1.0615E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180380  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 6.3200E-02 1.0000E+00 1.0000E+00
   1                1.0615E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180390  5     2.6900E+02 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.1880E-01 0.0000E+00 3.7200E-06 1.0000E+00
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180400  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.9600E+01 1.0000E+00 1.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180410  3     1.8268E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.7476E+00 0.0000E+00 6.9700E-09 1.0000E+00
   1                7.3451E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  180420  5     3.2900E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.3300E-01 0.0000E+00 1.0000E+00 1.0000E+00
   1                0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  190390  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.3258E+01 1.0000E+00 1.0000E+00
   1                3.0558E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  190400  5     1.2480E+09 0.0000E+00 1.0860E-01 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 6.5533E-01 1.1700E-02 7.9400E-10 2.9800E-06
   1                2.3774E-01 8.9140E-01 0.0000E+00 0.0000E+00 0.0000E+00
   1  190410  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 6.7302E+00 1.0000E+00 1.0000E+00
   1                2.3774E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  190420  3     1.2360E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.7092E+00 0.0000E+00 1.3900E-08 4.3000E-05
   1                1.6305E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  190430  3     2.2300E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.2748E+00 0.0000E+00 1.1900E-08 7.4000E-05
   1                7.5632E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  190440  2     2.2130E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 3.8097E+00 0.0000E+00 8.3400E-08 2.2000E-04
   1                6.1920E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200400  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 9.6940E+01 1.0000E+00 1.0000E+00
   1                2.8516E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200410  5     1.0200E+05 0.0000E+00 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 2.6916E-03 0.0000E+00 9.2600E-09 9.7400E-05
   1                1.5497E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200420  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 6.4700E-01 1.0000E+00 1.0000E+00
   1                1.5497E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200430  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 1.3500E-01 1.0000E+00 1.0000E+00
   1                1.5497E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200440  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 2.0900E+00 1.0000E+00 1.0000E+00
   1                1.5497E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200450  4     1.6261E+02 1.9000E-05 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 7.7200E-02 0.0000E+00 4.5100E-10 2.6100E-05
   1                4.8458E-09 9.9998E-01 0.0000E+00 0.0000E+00 0.0000E+00
   1  200460  6     0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 9.8835E-01 4.0000E-03 1.0000E+00 1.0000E+00
   1                0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200470  4     4.5360E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 1.3572E+00 0.0000E+00 7.9400E-10 1.1600E-05
   1                7.4026E-01 1.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1  200480  5     2.3000E+19 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   1                0.0000E+00 0.0000E+00 3.6368E+00 1.8700E-01 1.0000E+00 1.0000E+00
   1                6.4610E-03 1.6000E-01 8.4000E-01 0.0000E+00 0.0000E+00
