 ENDF/B-VII                                                       
 2.70750E+05 0.00000E+00 2.80750E+05 2.39000E-10 2.90750E+05 9.42001E-08
 3.00750E+05 4.59000E-06 3.10750E+05 2.81000E-06 3.20750E+05 4.58000E-08
 3.20751E+05 3.07000E-07 3.30750E+05 3.72000E-10 3.30751E+05 0.00000E+00
 3.40750E+05 3.89000E-14 3.50750E+05 0.00000E+00 2.80760E+05 2.67000E-11
 2.90760E+05 2.53000E-08 3.00760E+05 7.86001E-06 3.10760E+05 8.51001E-06
 3.20760E+05 6.15001E-06 3.30760E+05 1.48000E-08 3.40760E+05 1.15000E-11
 2.80770E+05 1.30001E-12 2.90770E+05 9.43001E-09 3.00770E+05 6.87001E-06
 3.10770E+05 4.34300E-05 3.20770E+05 5.01700E-05 3.20771E+05 7.50001E-06
 3.30770E+05 9.33001E-07 3.40770E+05 2.36000E-10 3.40771E+05 1.58000E-09
 3.50770E+05 0.00000E+00 3.50771E+05 1.68000E-14 3.60770E+05 0.00000E+00
 2.80780E+05 3.69000E-14 2.90780E+05 6.72001E-10 3.00780E+05 3.48000E-06
 3.10780E+05 4.48600E-05 3.20780E+05 3.13450E-04 3.30780E+05 1.01100E-05
 3.40780E+05 1.39000E-07 3.50780E+05 4.16000E-12 3.60780E+05 0.00000E+00
 2.90790E+05 3.76001E-10 3.00790E+05 4.74000E-06 3.10790E+05 4.02110E-04
 3.20790E+05 2.54391E-03 3.20791E+05 2.54391E-03 3.30790E+05 9.11741E-04
 3.40790E+05 2.42500E-05 3.40791E+05 3.62000E-06 3.50790E+05 1.42000E-09
 3.50791E+05 4.74000E-09 3.60790E+05 6.35001E-14 3.60791E+05 6.35001E-14
 3.70790E+05 0.00000E+00 2.90800E+05 9.89001E-12 3.00800E+05 9.31001E-07
 3.10800E+05 1.82720E-04 3.20800E+05 1.35566E-02 3.30800E+05 4.26691E-03
 3.40800E+05 8.18761E-04 3.50800E+05 1.08000E-07 3.50801E+05 3.24000E-07
 3.60800E+05 6.73001E-11 3.00810E+05 4.78002E-08 3.10810E+05 6.76101E-05
 3.20810E+05 1.05720E-02 3.20811E+05 0.00000E+00 3.30810E+05 1.76672E-02
 3.40810E+05 8.48451E-04 3.40811E+05 5.67807E-03 3.50810E+05 2.37800E-05
 3.60810E+05 7.99001E-09 3.60811E+05 1.19000E-09 3.70810E+05 2.09000E-14
 3.00820E+05 1.28000E-09 3.10820E+05 4.44000E-06 3.20820E+05 4.70041E-03
 3.30820E+05 7.32244E-03 3.30821E+05 7.32238E-03 3.40820E+05 2.92578E-02
 3.50820E+05 1.61890E-04 3.50821E+05 6.93801E-05 3.60820E+05 6.52001E-07
 3.00830E+05 8.55001E-12 3.10830E+05 2.32000E-07 3.20830E+05 5.99371E-04
 3.30830E+05 1.17246E-02 3.40830E+05 3.41061E-02 3.40831E+05 8.00012E-03
 3.50830E+05 2.08248E-03 3.60830E+05 1.15700E-05 3.60831E+05 2.72000E-06
 3.70830E+05 6.40001E-10 3.80830E+05 0.00000E+00 3.10840E+05 3.40005E-09
 3.20840E+05 6.42001E-05 3.30840E+05 2.73216E-03 3.40840E+05 5.29832E-02
 3.50840E+05 1.76000E-03 3.50841E+05 3.12913E-03 3.60840E+05 2.26430E-04
 3.70840E+05 2.49000E-08 3.80840E+05 7.66001E-13 3.10850E+05 9.42001E-11
 3.20850E+05 4.24000E-06 3.30850E+05 1.20457E-03 3.40850E+05 4.38649E-02
 3.50850E+05 2.07869E-02 3.60850E+05 1.58588E-03 3.60851E+05 3.72000E-04
 3.70850E+05 1.50000E-06 3.80850E+05 5.55000E-11 3.80851E+05 5.55000E-11
 3.90850E+05 0.00000E+00 3.10860E+05 5.76000E-13 3.20860E+05 1.96000E-07
 3.30860E+05 1.32910E-04 3.40860E+05 3.04164E-02 3.50860E+05 2.53180E-02
 3.60860E+05 1.39685E-02 3.70860E+05 1.23200E-05 3.70861E+05 1.23200E-05
 3.80860E+05 1.37000E-08 3.20870E+05 2.68000E-09 3.30870E+05 1.34400E-05
 3.40870E+05 6.86137E-03 3.50870E+05 3.17716E-02 3.60870E+05 3.15961E-02
 3.70870E+05 3.68340E-04 3.80870E+05 4.04000E-07 3.80871E+05 9.47001E-08
 3.90870E+05 4.11000E-12 3.90871E+05 0.00000E+00 4.00870E+05 0.00000E+00
 3.20880E+05 2.64000E-11 3.30880E+05 3.29000E-07 3.40880E+05 1.18358E-03
 3.50880E+05 1.09423E-02 3.60880E+05 5.71521E-02 3.70880E+05 1.35854E-03
 3.80880E+05 1.30700E-05 3.90880E+05 2.69000E-10 4.00880E+05 0.00000E+00
 3.20890E+05 1.18608E-13 3.30890E+05 1.26999E-08 3.40890E+05 1.10710E-04
 3.50890E+05 6.63706E-03 3.60890E+05 6.15201E-02 3.70890E+05 8.11373E-03
 3.80890E+05 1.81060E-04 3.90890E+05 5.00000E-09 3.90891E+05 2.13000E-08
 4.00890E+05 3.72000E-13 4.00891E+05 0.00000E+00 4.10890E+05 0.00000E+00
 3.30900E+05 1.04815E-09 3.40900E+05 8.10896E-06 3.50900E+05 1.11000E-03
 3.60900E+05 5.98032E-02 3.70900E+05 2.69288E-03 3.70901E+05 1.14799E-02
 3.80900E+05 1.97180E-03 3.90900E+05 3.35000E-07 3.90901E+05 3.35000E-07
 4.00900E+05 3.58500E-11 4.00901E+05 3.58500E-11 4.10900E+05 0.00000E+00
 4.20900E+05 0.00000E+00 3.30910E+05 8.93240E-13 3.40910E+05 2.16999E-07
 3.50910E+05 2.12980E-04 3.60910E+05 2.37196E-02 3.70910E+05 2.96481E-02
 3.80910E+05 8.09955E-03 3.90910E+05 1.03900E-05 3.90911E+05 1.03900E-05
 4.00910E+05 5.53000E-09 4.10910E+05 0.00000E+00 4.10911E+05 0.00000E+00
 4.20910E+05 0.00000E+00 3.30920E+05 1.06527E-14 3.40920E+05 3.51999E-09
 3.50920E+05 8.75001E-06 3.60920E+05 6.72691E-03 3.70920E+05 1.58743E-02
 3.80920E+05 2.44779E-02 3.90920E+05 1.43540E-04 4.00920E+05 2.91000E-07
 4.10920E+05 1.19000E-12 4.10921E+05 0.00000E+00 4.20920E+05 0.00000E+00
 3.40930E+05 4.18396E-12 3.50930E+05 4.47996E-07 3.60930E+05 8.03231E-04
 3.70930E+05 1.13029E-02 3.80930E+05 3.04737E-02 3.90930E+05 5.52195E-04
 3.90931E+05 5.52195E-04 4.00930E+05 5.31000E-06 4.10930E+05 1.32000E-10
 4.10931E+05 3.10000E-11 4.20930E+05 0.00000E+00 4.20931E+05 0.00000E+00
 4.30930E+05 0.00000E+00 3.40940E+05 1.06000E-13 3.50940E+05 5.15000E-09
 3.60940E+05 6.95201E-05 3.70940E+05 2.16527E-03 3.80940E+05 3.22118E-02
 3.90940E+05 2.27562E-03 4.00940E+05 7.74301E-05 4.10940E+05 3.60000E-09
 4.10941E+05 2.50000E-09 4.20940E+05 1.33000E-13 3.50950E+05 6.87309E-10
 3.60950E+05 3.90932E-06 3.70950E+05 8.33071E-04 3.80950E+05 2.35243E-02
 3.90950E+05 8.87951E-03 4.00950E+05 6.45421E-04 4.10950E+05 2.98000E-07
 4.10951E+05 7.00001E-08 4.20950E+05 2.03000E-11 4.30950E+05 0.00000E+00
 4.30951E+05 0.00000E+00 4.40950E+05 0.00000E+00 3.50960E+05 5.31000E-13
 3.60960E+05 1.39000E-07 3.70960E+05 7.27301E-05 3.80960E+05 1.31399E-02
 3.90960E+05 8.93501E-04 3.90961E+05 8.04140E-03 4.00960E+05 3.98521E-03
 4.10960E+05 5.50000E-06 4.20960E+05 2.36000E-09 4.30960E+05 0.00000E+00
 4.40960E+05 0.00000E+00 3.50970E+05 8.15030E-15 3.60970E+05 1.97999E-09
 3.70970E+05 7.65001E-06 3.80970E+05 3.04888E-03 3.90970E+05 5.69697E-03
 3.90971E+05 5.69697E-03 4.00970E+05 9.29596E-03 4.10970E+05 6.83501E-05
 4.10971E+05 1.60300E-05 4.20970E+05 8.83001E-08 4.30970E+05 2.79500E-13
 4.30971E+05 2.79500E-13 4.40970E+05 0.00000E+00 3.60980E+05 1.10000E-11
 3.70980E+05 1.10000E-07 3.80980E+05 3.18070E-04 3.90980E+05 1.20838E-03
 3.90981E+05 1.20838E-03 4.00980E+05 1.06919E-02 4.10980E+05 1.57060E-04
 4.10981E+05 5.23500E-05 4.20980E+05 1.63000E-06 4.30980E+05 2.68000E-11
 4.40980E+05 0.00000E+00 3.60990E+05 0.00000E+00 3.70990E+05 6.13246E-14
 3.80990E+05 1.85000E-06 3.90990E+05 1.66713E-03 4.00990E+05 1.25203E-02
 4.10990E+05 1.36400E-05 4.10991E+05 1.56880E-04 4.20990E+05 7.97001E-09
 4.30990E+05 0.00000E+00 4.30991E+05 0.00000E+00 4.40990E+05 0.00000E+00
 4.50990E+05 0.00000E+00 4.50991E+05 0.00000E+00 4.60990E+05 0.00000E+00
 3.61000E+05 0.00000E+00 3.71000E+05 0.00000E+00 3.81000E+05 1.60000E-07
 3.91000E+05 2.90300E-04 4.01000E+05 8.89268E-03 4.11000E+05 9.28301E-05
 4.11001E+05 9.28301E-05 4.21000E+05 5.49000E-08 4.31000E+05 0.00000E+00
 4.41000E+05 0.00000E+00 3.71010E+05 3.81207E-16 3.81010E+05 1.15000E-08
 3.91010E+05 1.41090E-04 4.01010E+05 6.72620E-03 4.11010E+05 6.25431E-04
 4.21010E+05 4.07000E-07 4.31010E+05 3.01000E-14 4.41010E+05 0.00000E+00
 4.51010E+05 0.00000E+00 4.51011E+05 0.00000E+00 4.61010E+05 0.00000E+00
 3.71020E+05 2.09832E-17 3.81020E+05 8.61001E-10 3.91020E+05 2.23500E-05
 4.01020E+05 5.16504E-03 4.11020E+05 3.13320E-04 4.11021E+05 3.13320E-04
 4.21020E+05 2.43000E-06 4.31020E+05 1.98000E-13 4.31021E+05 1.98000E-13
 4.41020E+05 0.00000E+00 4.51020E+05 0.00000E+00 4.51021E+05 0.00000E+00
 4.61020E+05 0.00000E+00 3.81030E+05 1.59638E-09 3.91030E+05 8.90841E-06
 4.01030E+05 3.84075E-03 4.11030E+05 1.83528E-03 4.21030E+05 1.43600E-05
 4.31030E+05 1.67000E-11 4.41030E+05 0.00000E+00 4.51030E+05 0.00000E+00
 4.51031E+05 0.00000E+00 4.61030E+05 0.00000E+00 4.71030E+05 0.00000E+00
 3.81040E+05 7.24000E-09 3.91040E+05 5.29000E-06 4.01040E+05 1.29572E-03
 4.11040E+05 5.71560E-04 4.11041E+05 5.71560E-04 4.21040E+05 6.69791E-04
 4.31040E+05 1.27000E-06 4.41040E+05 7.59001E-10 4.51040E+05 0.00000E+00
 4.51041E+05 0.00000E+00 4.61040E+05 0.00000E+00 3.81050E+05 4.27840E-10
 3.91050E+05 1.07258E-06 4.01050E+05 1.67817E-04 4.11050E+05 1.10132E-03
 4.21050E+05 1.50078E-03 4.31050E+05 2.51500E-05 4.41050E+05 5.08000E-08
 4.51050E+05 5.42000E-13 4.51051E+05 8.10001E-14 4.61050E+05 0.00000E+00
 4.71050E+05 0.00000E+00 4.71051E+05 0.00000E+00 4.81050E+05 0.00000E+00
 3.91060E+05 1.23943E-09 4.01060E+05 9.58877E-06 4.11060E+05 1.67120E-04
 4.21060E+05 1.49077E-03 4.31060E+05 6.42501E-05 4.41060E+05 1.21000E-06
 4.51060E+05 2.32000E-11 4.51061E+05 2.32000E-11 4.61060E+05 0.00000E+00
 4.71060E+05 0.00000E+00 4.71061E+05 0.00000E+00 4.81060E+05 0.00000E+00
 3.91070E+05 7.89335E-11 4.01070E+05 4.48963E-07 4.11070E+05 3.09610E-05
 4.21070E+05 6.90351E-04 4.31070E+05 2.07550E-04 4.41070E+05 1.15900E-05
 4.51070E+05 4.96000E-09 4.61070E+05 7.07001E-14 4.61071E+05 1.31000E-13
 4.71070E+05 0.00000E+00 4.71071E+05 0.00000E+00 4.81070E+05 0.00000E+00
 4.91070E+05 0.00000E+00 3.91080E+05 9.44213E-15 4.01080E+05 3.11999E-09
 4.11080E+05 1.58000E-06 4.21080E+05 2.75990E-04 4.31080E+05 1.82330E-04
 4.41080E+05 7.88801E-05 4.51080E+05 5.25000E-08 4.51081E+05 5.25000E-08
 4.61080E+05 4.34000E-11 4.71080E+05 0.00000E+00 4.71081E+05 0.00000E+00
 4.81080E+05 0.00000E+00 4.01090E+05 2.55586E-11 4.11090E+05 6.40745E-08
 4.21090E+05 3.27400E-05 4.31090E+05 1.51600E-04 4.41090E+05 1.51280E-04
 4.51090E+05 1.75800E-06 4.61090E+05 8.32001E-10 4.61091E+05 1.55000E-09
 4.71090E+05 1.02500E-14 4.71091E+05 1.02500E-14 4.81090E+05 0.00000E+00
 4.91090E+05 0.00000E+00 4.01100E+05 4.57000E-14 4.11100E+05 7.72001E-10
 4.21100E+05 3.72000E-06 4.31100E+05 4.47900E-05 4.41100E+05 2.95550E-04
 4.51100E+05 4.48000E-06 4.51101E+05 4.48000E-06 4.61100E+05 1.15000E-07
 4.71100E+05 9.56001E-13 4.71101E+05 2.23000E-12 4.81100E+05 0.00000E+00
 4.11110E+05 3.76175E-11 4.21110E+05 2.13963E-07 4.31110E+05 2.16900E-05
 4.41110E+05 3.19440E-04 4.51110E+05 6.61501E-05 4.61110E+05 8.38001E-07
 4.61111E+05 1.56000E-06 4.71110E+05 8.27001E-11 4.71111E+05 5.53000E-10
 4.81110E+05 0.00000E+00 4.81111E+05 1.22000E-14 4.91110E+05 0.00000E+00
 4.91111E+05 0.00000E+00 5.01110E+05 0.00000E+00 4.11120E+05 1.52829E-14
 4.21120E+05 5.04999E-09 4.31120E+05 1.59000E-06 4.41120E+05 1.79900E-04
 4.51120E+05 8.19101E-05 4.61120E+05 2.37100E-05 4.71120E+05 1.99000E-08
 4.81120E+05 5.06000E-12 4.91120E+05 0.00000E+00 4.91121E+05 0.00000E+00
 5.01120E+05 0.00000E+00 4.11130E+05 3.41390E-16 4.21130E+05 8.29356E-11
 4.31130E+05 2.07917E-07 4.41130E+05 6.27401E-05 4.51130E+05 1.84070E-04
 4.61130E+05 1.19110E-04 4.71130E+05 1.09000E-07 4.71131E+05 7.26001E-07
 4.81130E+05 1.50000E-10 4.81131E+05 5.01000E-10 4.91130E+05 0.00000E+00
 4.91131E+05 0.00000E+00 5.01130E+05 0.00000E+00 5.01131E+05 0.00000E+00
 5.11130E+05 0.00000E+00 4.21140E+05 3.61000E-13 4.31140E+05 3.21000E-09
 4.41140E+05 8.32001E-06 4.51140E+05 5.73600E-05 4.61140E+05 2.33170E-04
 4.71140E+05 4.15000E-06 4.81140E+05 2.89000E-08 4.91140E+05 1.06000E-13
 4.91141E+05 3.19000E-13 5.01140E+05 0.00000E+00 4.21150E+05 9.17691E-16
 4.31150E+05 9.82614E-11 4.41150E+05 5.58902E-07 4.51150E+05 2.91700E-05
 4.61150E+05 2.42970E-04 4.71150E+05 1.44500E-05 4.71151E+05 1.44500E-05
 4.81150E+05 1.26000E-07 4.81151E+05 4.21000E-07 4.91150E+05 5.84001E-11
 4.91151E+05 1.37000E-11 5.01150E+05 0.00000E+00 5.11150E+05 0.00000E+00
 5.11151E+05 0.00000E+00 5.21150E+05 0.00000E+00 4.31160E+05 5.88001E-13
 4.41160E+05 3.66000E-08 4.51160E+05 4.83000E-06 4.61160E+05 2.52410E-04
 4.71160E+05 2.90700E-05 4.71161E+05 2.90700E-05 4.81160E+05 7.82001E-06
 4.91160E+05 9.26667E-10 4.91161E+05 1.85333E-09 5.01160E+05 2.86000E-13
 4.31170E+05 4.61027E-15 4.41170E+05 1.12000E-09 4.51170E+05 1.18000E-06
 4.61170E+05 1.40800E-04 4.71170E+05 9.32301E-05 4.71171E+05 9.32301E-05
 4.81170E+05 1.24500E-05 4.81171E+05 4.16800E-05 4.91170E+05 1.21000E-07
 4.91171E+05 2.83000E-08 5.01170E+05 2.14000E-11 5.01171E+05 2.14000E-11
 5.11170E+05 0.00000E+00 5.21170E+05 0.00000E+00 4.31180E+05 8.50397E-17
 4.41180E+05 2.80999E-11 4.51180E+05 7.53001E-08 4.61180E+05 6.21401E-05
 4.71180E+05 7.79801E-05 4.71181E+05 7.79801E-05 4.81180E+05 2.54980E-04
 4.91180E+05 1.20000E-06 4.91181E+05 3.99000E-07 5.01180E+05 3.48000E-09
 5.11180E+05 0.00000E+00 5.11181E+05 0.00000E+00 5.21180E+05 0.00000E+00
 4.41190E+05 2.09000E-13 4.51190E+05 4.53000E-09 4.61190E+05 9.39001E-06
 4.71190E+05 1.50600E-04 4.81190E+05 2.27860E-04 4.81191E+05 2.27860E-04
 4.91190E+05 1.51400E-05 4.91191E+05 3.55000E-06 5.01190E+05 2.38000E-08
 5.01191E+05 7.98001E-08 5.11190E+05 3.71000E-12 5.21190E+05 0.00000E+00
 4.41200E+05 0.00000E+00 4.51200E+05 7.05001E-11 4.61200E+05 1.15000E-06
 4.71200E+05 2.12050E-05 4.71201E+05 2.12050E-05 4.81200E+05 7.32511E-04
 4.91200E+05 1.99667E-05 4.91201E+05 3.99334E-05 5.01200E+05 2.42000E-06
 5.11200E+05 9.41001E-11 5.11201E+05 1.35000E-10 5.21200E+05 0.00000E+00
 4.51210E+05 1.58000E-12 4.61210E+05 7.10001E-08 4.71210E+05 2.01700E-05
 4.81210E+05 3.67375E-04 4.81211E+05 3.67375E-04 4.91210E+05 2.82000E-04
 4.91211E+05 6.61501E-05 5.01210E+05 9.51001E-06 5.01211E+05 2.32800E-05
 5.11210E+05 2.51000E-08 5.21210E+05 9.35001E-13 5.21211E+05 9.35001E-13
 5.31210E+05 0.00000E+00 4.51220E+05 0.00000E+00 4.61220E+05 2.10000E-09
 4.71220E+05 8.25001E-07 4.71221E+05 8.25001E-07 4.81220E+05 4.32730E-04
 4.91220E+05 1.34913E-04 4.91221E+05 2.69826E-04 5.01220E+05 2.51790E-04
 5.11220E+05 2.40000E-07 5.11221E+05 2.71000E-07 5.21220E+05 3.30000E-10
 4.61230E+05 2.96000E-11 4.71230E+05 2.08000E-07 4.81230E+05 1.45980E-04
 4.81231E+05 0.00000E+00 4.91230E+05 7.24201E-04 4.91231E+05 1.69870E-04
 5.01230E+05 8.19201E-04 5.01231E+05 3.34600E-04 5.11230E+05 1.80600E-05
 5.21230E+05 7.80001E-09 5.21231E+05 2.61000E-08 5.31230E+05 3.93000E-13
 4.61240E+05 0.00000E+00 4.71240E+05 1.50000E-12 4.81240E+05 4.08000E-06
 4.91240E+05 2.54880E-04 4.91241E+05 2.54880E-04 5.01240E+05 2.61752E-03
 5.11240E+05 1.94667E-06 5.11241E+05 3.89334E-06 5.21240E+05 1.01000E-10
 5.31240E+05 0.00000E+00 5.41240E+05 0.00000E+00 4.71250E+05 1.44000E-13
 4.81250E+05 7.98001E-07 4.91250E+05 2.68510E-04 4.91251E+05 2.68510E-04
 5.01250E+05 3.46129E-03 5.01251E+05 9.65981E-04 5.11250E+05 3.55800E-05
 5.21250E+05 2.81000E-10 5.21251E+05 9.42001E-10 5.31250E+05 0.00000E+00
 5.41250E+05 0.00000E+00 5.41251E+05 0.00000E+00 4.71260E+05 0.00000E+00
 4.81260E+05 1.61000E-07 4.91260E+05 1.08280E-04 4.91261E+05 1.08280E-04
 5.01260E+05 5.38406E-03 5.11260E+05 3.33300E-05 5.11261E+05 5.67600E-05
 5.21260E+05 1.97000E-08 5.31260E+05 0.00000E+00 5.41260E+05 0.00000E+00
 4.71270E+05 0.00000E+00 4.81270E+05 2.34000E-08 4.91270E+05 9.06701E-05
 4.91271E+05 9.06701E-05 5.01270E+05 4.34791E-03 5.01271E+05 1.78092E-03
 5.11270E+05 4.21270E-04 5.21270E+05 5.17000E-08 5.21271E+05 1.26000E-07
 5.31270E+05 0.00000E+00 5.41270E+05 0.00000E+00 5.41271E+05 0.00000E+00
 5.51270E+05 0.00000E+00 4.71280E+05 0.00000E+00 4.81280E+05 2.81000E-09
 4.91280E+05 2.48150E-05 4.91281E+05 2.48150E-05 5.01280E+05 4.20219E-03
 5.01281E+05 4.20219E-03 5.11280E+05 2.98460E-04 5.11281E+05 5.08180E-04
 5.21280E+05 2.18000E-06 5.31280E+05 2.40000E-13 5.41280E+05 0.00000E+00
 4.71290E+05 2.89377E-12 4.81290E+05 7.02998E-07 4.91290E+05 1.11350E-04
 4.91291E+05 1.11350E-04 5.01290E+05 6.34045E-03 5.01291E+05 2.58960E-03
 5.11290E+05 4.65448E-03 5.21290E+05 1.38590E-04 5.21291E+05 3.39300E-04
 5.31290E+05 4.07000E-07 5.41290E+05 1.69500E-11 5.41291E+05 1.69500E-11
 5.51290E+05 0.00000E+00 5.61290E+05 0.00000E+00 4.71300E+05 1.03000E-13
 4.81300E+05 3.94000E-08 4.91300E+05 9.96001E-06 4.91301E+05 1.99200E-05
 5.01300E+05 3.78579E-03 5.01301E+05 3.78579E-03 5.11300E+05 2.54506E-03
 5.11301E+05 4.33348E-03 5.21300E+05 4.15256E-03 5.31300E+05 5.69000E-06
 5.31301E+05 2.44000E-06 5.41300E+05 5.06000E-09 4.81310E+05 7.07001E-10
 4.91310E+05 1.98000E-06 4.91311E+05 1.98000E-06 5.01310E+05 1.12444E-03
 5.01311E+05 1.12444E-03 5.11310E+05 1.14261E-02 5.21310E+05 3.60319E-03
 5.21311E+05 8.82162E-03 5.31310E+05 1.59480E-04 5.41310E+05 7.01001E-08
 5.41311E+05 1.72000E-07 5.51310E+05 2.23000E-12 5.61310E+05 0.00000E+00
 4.81320E+05 7.44001E-12 4.91320E+05 1.08000E-07 5.01320E+05 4.49430E-04
 5.11320E+05 2.75043E-03 5.11321E+05 1.99169E-03 5.21320E+05 2.79070E-02
 5.31320E+05 3.89610E-04 5.31321E+05 3.89610E-04 5.41320E+05 8.65001E-06
 5.51320E+05 2.07000E-10 5.61320E+05 0.00000E+00 4.91330E+05 4.29000E-09
 5.01330E+05 4.65700E-05 5.11330E+05 3.43926E-03 5.21330E+05 1.11896E-02
 5.21331E+05 2.73953E-02 5.31330E+05 3.07721E-03 5.31331E+05 3.07721E-03
 5.41330E+05 4.78500E-05 5.41331E+05 1.17150E-04 5.51330E+05 3.15000E-08
 5.61330E+05 5.58000E-13 5.71330E+05 0.00000E+00 4.91340E+05 4.24000E-11
 5.01340E+05 3.56000E-06 5.11340E+05 3.13835E-04 5.11341E+05 3.13835E-04
 5.21340E+05 4.22826E-02 5.31340E+05 7.08924E-03 5.31341E+05 5.13365E-03
 5.41340E+05 6.39121E-04 5.41341E+05 1.49127E-03 5.51340E+05 5.05000E-07
 5.51341E+05 5.05000E-07 5.61340E+05 1.40000E-10 4.91350E+05 4.65144E-13
 5.01350E+05 1.13000E-07 5.11350E+05 1.47990E-04 5.21350E+05 2.16131E-02
 5.31350E+05 3.40547E-02 5.41350E+05 3.43753E-03 5.41351E+05 8.41522E-03
 5.51350E+05 2.01450E-05 5.51351E+05 2.01450E-05 5.61350E+05 7.20001E-09
 5.61351E+05 7.20001E-09 5.71350E+05 3.04000E-14 5.81350E+05 0.00000E+00
 5.01360E+05 1.96000E-09 5.11360E+05 6.83001E-06 5.21360E+05 7.22062E-03
 5.31360E+05 1.12484E-02 5.31361E+05 1.12385E-02 5.41360E+05 4.49445E-02
 5.51360E+05 4.96900E-04 5.51361E+05 4.96900E-04 5.61360E+05 5.00000E-07
 5.61361E+05 5.00000E-07 5.01370E+05 1.07000E-11 5.11370E+05 2.90000E-07
 5.21370E+05 7.48921E-04 5.31370E+05 1.46498E-02 5.41370E+05 5.25661E-02
 5.51370E+05 2.60087E-03 5.61370E+05 5.20000E-06 5.61371E+05 1.27300E-05
 5.71370E+05 8.03001E-10 5.81370E+05 0.00000E+00 5.11380E+05 3.65005E-09
 5.21380E+05 7.13901E-05 5.31380E+05 3.14609E-03 5.41380E+05 6.30704E-02
 5.51380E+05 2.98637E-03 5.51381E+05 2.98643E-03 5.61380E+05 2.86190E-04
 5.71380E+05 3.26000E-08 5.81380E+05 1.04000E-12 5.11390E+05 7.41001E-11
 5.21390E+05 3.73000E-06 5.31390E+05 1.18226E-03 5.41390E+05 4.74038E-02
 5.51390E+05 2.44584E-02 5.61390E+05 2.53694E-03 5.71390E+05 2.16000E-06
 5.81390E+05 5.22000E-11 5.81391E+05 1.28000E-10 5.91390E+05 0.00000E+00
 5.21400E+05 1.49000E-07 5.31400E+05 1.17160E-04 5.41400E+05 3.07214E-02
 5.51400E+05 2.87355E-02 5.61400E+05 1.78747E-02 5.71400E+05 3.64300E-05
 5.81400E+05 2.35000E-08 5.91400E+05 2.96000E-14 6.01400E+05 0.00000E+00
 5.21410E+05 3.63243E-09 5.31410E+05 9.10638E-06 5.41410E+05 5.75436E-03
 5.51410E+05 3.20912E-02 5.61410E+05 3.80204E-02 5.71410E+05 5.39000E-04
